ID,LAT,LON,SOILID,StationID,soilcspin,isimveg,isimfire,irrigate,P1,plating day,start year,cycle length,cycles,params
simEUCFLUX,-23.25,-48.75,EUCFLUX,inst/input_1d/met_EUCAFLUX_60min.txt,1,1,0,0,eucalipto,305,2009,2500,1,eucalipto1
simMARSDEN,-23.25,-48.75,EUCFLUX,inst/input_1d/met_EUCAFLUX_60min.txt,1,1,0,0,eucalipto,95,2004,2500,1,eucalipto1
simVCP,-21.75,-47.75,VCP,inst/input_1d/met_EUCAVCP_60min.txt,1,1,0,0,eucalipto,70,2004,2500,1,eucalipto1
sim3,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,351,2003,1945,1,eucalipto1
sim7,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,209,2004,1722,1,eucalipto1
sim9,-22.25,-46.75,MAORGAFRN2,,1,1,0,0,eucalipto,182,2004,1749,1,eucalipto1
sim18,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,321,2003,1975,1,eucalipto1
sim20,-22.25,-47.25,CELATOMAG2,,1,1,0,0,eucalipto,15,2003,1993,1,eucalipto1
sim21,-22.25,-46.75,MAORGAFRN2,,1,1,0,0,eucalipto,329,2003,1967,1,eucalipto1
sim32,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,42,2004,1889,1,eucalipto1
sim37,-22.25,-46.75,MAORGAFRN2,,1,1,0,0,eucalipto,349,2003,1947,1,eucalipto1
sim38,-22.25,-47.25,CELATOMAG2,,1,1,0,0,eucalipto,15,2003,1993,1,eucalipto1
sim40,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,352,2003,1944,1,eucalipto1
sim44,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,328,2003,1968,1,eucalipto1
sim47,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,86,2004,1845,1,eucalipto1
sim49,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,208,2004,1723,1,eucalipto1
sim65,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,333,2003,1963,1,eucalipto1
sim66,-22.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,83,2003,1925,1,eucalipto1
sim67,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,320,2003,1976,1,eucalipto1
sim71,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,22,2004,1909,1,eucalipto1
sim75,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,86,2004,1845,1,eucalipto1
sim77,-22.25,-47.25,CELATOMAG2,,1,1,0,0,eucalipto,15,2003,1993,1,eucalipto1
sim79,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,329,2003,1967,1,eucalipto1
sim81,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,86,2004,1845,1,eucalipto1
sim86,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,85,2004,1846,1,eucalipto1
sim90,-22.25,-46.75,MAORGAFRN2,,1,1,0,0,eucalipto,102,2004,1829,1,eucalipto1
sim92,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,1,1977,10924,1,eucalipto1
sim94,-22.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,171,2003,1837,1,eucalipto1
sim103,-22.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,46,2003,1962,1,eucalipto1
sim107,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,318,2003,1978,1,eucalipto1
sim109,-22.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,66,2003,1942,1,eucalipto1
sim111,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,85,2004,1846,1,eucalipto1
sim113,-22.25,-46.75,MAORGAFRN2,,1,1,0,0,eucalipto,341,2003,1955,1,eucalipto1
sim115,-22.25,-46.75,MAORGAFRN2,,1,1,0,0,eucalipto,329,2003,1967,1,eucalipto1
sim116,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,348,2003,1948,1,eucalipto1
sim124,-22.25,-46.75,MAORGAFRN2,,1,1,0,0,eucalipto,354,2003,1942,1,eucalipto1
sim126,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,23,2004,1908,1,eucalipto1
sim132,-22.25,-47.25,CELATOMAG2,,1,1,0,0,eucalipto,304,2002,2022,1,eucalipto1
sim135,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,40,2004,1891,1,eucalipto1
sim136,-22.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,83,2003,1925,1,eucalipto1
sim137,-22.25,-47.25,CELATOMAG2,,1,1,0,0,eucalipto,324,2002,2002,1,eucalipto1
sim139,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,341,2003,1955,1,eucalipto1
sim140,-22.25,-47.25,CELATOMAG2,,1,1,0,0,eucalipto,175,2003,1833,1,eucalipto1
sim145,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,35,2004,1896,1,eucalipto1
sim148,-22.25,-46.75,MAORGAFRN2,,1,1,0,0,eucalipto,329,2003,1967,1,eucalipto1
sim149,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,353,2003,1943,1,eucalipto1
sim165,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,340,2003,1956,1,eucalipto1
sim169,-22.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,46,2003,1962,1,eucalipto1
sim171,-22.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,66,2003,1942,1,eucalipto1
sim173,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,186,1991,5626,1,eucalipto1
sim175,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,43,2004,1888,1,eucalipto1
sim176,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,333,2003,1963,1,eucalipto1
sim177,-22.25,-46.75,MAORGAFRN2,,1,1,0,0,eucalipto,341,2003,1955,1,eucalipto1
sim184,-22.25,-46.75,CELATOFRN2,,1,1,0,0,eucalipto,86,2004,1845,1,eucalipto1
sim188,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,105,1982,8860,1,eucalipto1
sim223,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,131,2005,750,1,eucalipto1
sim245,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,133,2004,1634,1,eucalipto1
sim250,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,149,2005,732,1,eucalipto1
sim329,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,147,2004,1620,1,eucalipto1
sim337,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,180,1995,4171,1,eucalipto1
sim348,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,183,2004,1584,1,eucalipto1
sim353,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,278,2006,758,1,eucalipto1
sim361,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,150,2006,662,1,eucalipto1
sim364,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,287,2003,1845,1,eucalipto1
sim373,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,296,2003,1836,1,eucalipto1
sim374,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,268,2006,768,1,eucalipto1
sim389,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,61,2006,751,1,eucalipto1
sim395,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,293,2003,1839,1,eucalipto1
sim398,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,85,2006,727,1,eucalipto1
sim405,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,152,2006,660,1,eucalipto1
sim407,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,54,2006,758,1,eucalipto1
sim417,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,47,2006,765,1,eucalipto1
sim465,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,302,1985,5491,1,eucalipto1
sim475,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,297,2003,1835,1,eucalipto1
sim476,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,48,2006,764,1,eucalipto1
sim488,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,295,2003,1837,1,eucalipto1
sim489,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,290,2003,1842,1,eucalipto1
sim492,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,62,2006,974,1,eucalipto1
sim504,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,72,2004,1889,1,eucalipto1
sim505,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,82,2004,1879,1,eucalipto1
sim514,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,77,2004,1884,1,eucalipto1
sim517,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,49,2004,1912,1,eucalipto1
sim524,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,72,2004,1889,1,eucalipto1
sim526,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,50,2004,1911,1,eucalipto1
sim529,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,69,2004,1892,1,eucalipto1
sim531,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,83,2004,1878,1,eucalipto1
sim539,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,58,2004,1903,1,eucalipto1
sim562,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,79,2004,1882,1,eucalipto1
sim571,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,118,2004,1843,1,eucalipto1
sim572,-22.25,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,51,2004,1910,1,eucalipto1
sim580,-21.75,-47.25,CELATOFRN2,,1,1,0,0,eucalipto,79,2004,1882,1,eucalipto1
sim774,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,84,2002,2373,1,eucalipto1
sim775,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,141,2003,1837,1,eucalipto1
sim776,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,142,2002,2184,1,eucalipto1
sim777,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,194,2003,1529,1,eucalipto1
sim781,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,44,1996,4491,1,eucalipto1
sim783,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,256,2002,1832,1,eucalipto1
sim788,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,30,2002,2058,1,eucalipto1
sim789,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,196,2002,1485,1,eucalipto1
sim790,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,35,2002,2291,1,eucalipto1
sim791,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,192,1994,5187,1,eucalipto1
sim794,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,100,2002,2357,1,eucalipto1
sim795,-22.25,-47.75,CENEOSAFR2,,1,1,0,0,eucalipto,79,2003,1991,1,eucalipto1
sim797,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,141,2003,1837,1,eucalipto1
sim799,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,84,2002,2242,1,eucalipto1
sim801,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,22,2002,2435,1,eucalipto1
sim803,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,194,2003,1784,1,eucalipto1
sim804,-22.25,-47.75,CENEOSAFR2,,1,1,0,0,eucalipto,325,1994,4685,1,eucalipto1
sim805,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,322,1994,5057,1,eucalipto1
sim806,-22.25,-47.75,CENEOSAFR2,,1,1,0,0,eucalipto,99,1995,4546,1,eucalipto1
sim807,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,185,1995,4698,1,eucalipto1
sim809,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,113,2002,2344,1,eucalipto1
sim815,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,214,1995,4566,1,eucalipto1
sim818,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,217,2002,1871,1,eucalipto1
sim819,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,151,1987,7010,1,eucalipto1
sim822,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,345,2002,2090,1,eucalipto1
sim824,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,21,2002,2436,1,eucalipto1
sim834,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,343,2002,1983,1,eucalipto1
sim835,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,196,2003,1874,1,eucalipto1
sim837,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,296,2002,1792,1,eucalipto1
sim838,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,161,2003,1909,1,eucalipto1
sim841,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,52,2002,2405,1,eucalipto1
sim842,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,350,2002,1976,1,eucalipto1
sim846,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,265,2002,1823,1,eucalipto1
sim851,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,230,2002,1858,1,eucalipto1
sim852,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,266,2002,1822,1,eucalipto1
sim853,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,167,2003,1811,1,eucalipto1
sim854,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,24,2003,1834,1,eucalipto1
sim856,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,22,2003,2244,1,eucalipto1
sim859,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,30,2002,2058,1,eucalipto1
sim860,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,234,1994,5145,1,eucalipto1
sim861,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,33,2003,1825,1,eucalipto1
sim866,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,329,2002,1759,1,eucalipto1
sim867,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,143,2003,1835,1,eucalipto1
sim869,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,162,2002,2164,1,eucalipto1
sim870,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,49,2003,1809,1,eucalipto1
sim871,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,69,2003,2001,1,eucalipto1
sim873,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,240,1995,4540,1,eucalipto1
sim874,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,145,2003,1833,1,eucalipto1
sim875,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,94,2002,2363,1,eucalipto1
sim877,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,170,1995,4610,1,eucalipto1
sim879,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,232,2002,2203,1,eucalipto1
sim880,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,195,2003,1528,1,eucalipto1
sim881,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,265,2002,1823,1,eucalipto1
sim882,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,141,2003,1837,1,eucalipto1
sim888,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,177,2002,2149,1,eucalipto1
sim889,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,99,1995,4546,1,eucalipto1
sim891,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,135,2002,2191,1,eucalipto1
sim892,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,67,2003,1911,1,eucalipto1
sim894,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,76,2003,1782,1,eucalipto1
sim900,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,27,2004,1471,1,eucalipto1
sim904,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,112,2004,1501,1,eucalipto1
sim914,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,151,2005,720,1,eucalipto1
sim922,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,237,2003,1863,1,eucalipto1
sim924,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,129,2005,731,1,eucalipto1
sim927,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,243,2003,1857,1,eucalipto1
sim928,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,355,2003,1745,1,eucalipto1
sim931,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,125,2004,1488,1,eucalipto1
sim935,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,109,2004,1504,1,eucalipto1
sim936,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,138,2005,733,1,eucalipto1
sim937,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,333,2003,1767,1,eucalipto1
sim938,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,134,2005,726,1,eucalipto1
sim939,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,137,2004,1476,1,eucalipto1
sim940,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,112,2005,761,1,eucalipto1
sim941,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,345,1996,4312,1,eucalipto1
sim946,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,104,2005,768,1,eucalipto1
sim947,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,229,2003,1871,1,eucalipto1
sim948,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,29,2004,1469,1,eucalipto1
sim952,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,109,2004,1504,1,eucalipto1
sim953,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,358,1996,4299,1,eucalipto1
sim954,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,241,2003,1859,1,eucalipto1
sim955,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,314,2003,1786,1,eucalipto1
sim957,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,106,2004,1507,1,eucalipto1
sim959,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,95,2006,723,1,eucalipto1
sim962,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,127,2006,877,1,eucalipto1
sim967,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,170,2005,703,1,eucalipto1
sim973,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,134,2006,870,1,eucalipto1
sim979,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,33,2004,1465,1,eucalipto1
sim985,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,143,2005,716,1,eucalipto1
sim986,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,60,2006,758,1,eucalipto1
sim996,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,50,2004,1448,1,eucalipto1
sim997,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,137,2006,867,1,eucalipto1
sim1001,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,90,2004,1408,1,eucalipto1
sim1002,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,82,2004,1416,1,eucalipto1
sim1005,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,241,1990,6112,1,eucalipto1
sim1007,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,88,2005,756,1,eucalipto1
sim1009,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,57,2004,1441,1,eucalipto1
sim1015,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,348,1996,4309,1,eucalipto1
sim1019,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,166,2005,705,1,eucalipto1
sim1026,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,88,2005,756,1,eucalipto1
sim1027,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,80,2005,778,1,eucalipto1
sim1032,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,76,2004,1422,1,eucalipto1
sim1033,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,48,2004,1450,1,eucalipto1
sim1043,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,58,2004,1440,1,eucalipto1
sim1050,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,94,2005,765,1,eucalipto1
sim1053,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,113,2004,1500,1,eucalipto1
sim1059,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,271,2003,1829,1,eucalipto1
sim1066,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,349,2003,1751,1,eucalipto1
sim1067,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,124,2005,734,1,eucalipto1
sim1068,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,44,2006,774,1,eucalipto1
sim1070,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,36,2004,1462,1,eucalipto1
sim1077,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,153,2005,720,1,eucalipto1
sim1078,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,256,2003,1844,1,eucalipto1
sim1081,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,30,2004,1468,1,eucalipto1
sim1085,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,224,2003,1876,1,eucalipto1
sim1086,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,82,2005,777,1,eucalipto1
sim1088,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,105,2005,768,1,eucalipto1
sim1090,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,129,2005,731,1,eucalipto1
sim1092,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,327,1996,4330,1,eucalipto1
sim1093,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,326,1996,4331,1,eucalipto1
sim1094,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,94,2005,765,1,eucalipto1
sim1100,-22.25,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,78,2005,767,1,eucalipto1
sim1103,-22.25,-48.25,CENEOSAFR2,,1,1,0,0,eucalipto,116,2004,1497,1,eucalipto1
sim1364,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,297,2006,769,1,eucalipto1
sim1381,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,33,1999,3590,1,eucalipto1
sim1406,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,324,2006,742,1,eucalipto1
sim1411,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,265,1999,2231,1,eucalipto1
sim1418,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,298,2006,768,1,eucalipto1
sim1425,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,263,2000,2995,1,eucalipto1
sim1426,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,325,2006,741,1,eucalipto1
sim1439,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,304,2006,762,1,eucalipto1
sim1440,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,208,2006,858,1,eucalipto1
sim1441,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,256,2006,810,1,eucalipto1
sim1446,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,235,2006,831,1,eucalipto1
sim1452,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,75,1999,3548,1,eucalipto1
sim1457,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,242,2006,824,1,eucalipto1
sim1462,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,340,1990,5481,1,eucalipto1
sim1465,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,286,1999,2247,1,eucalipto1
sim1478,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,260,2006,806,1,eucalipto1
sim1480,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,213,2006,853,1,eucalipto1
sim1487,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,262,1999,2234,1,eucalipto1
sim1490,-21.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,261,2000,2997,1,eucalipto1
sim1496,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,297,2000,2455,1,eucalipto1
sim1511,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,147,2001,2622,1,eucalipto1
sim1513,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,271,2001,2498,1,eucalipto1
sim1515,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,184,2001,2585,1,eucalipto1
sim1520,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,231,2001,2538,1,eucalipto1
sim1521,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,86,2002,1935,1,eucalipto1
sim1558,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,142,2001,2627,1,eucalipto1
sim1560,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,344,2001,2425,1,eucalipto1
sim1566,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,252,2001,2517,1,eucalipto1
sim1570,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,267,2001,2502,1,eucalipto1
sim1575,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,280,2001,2489,1,eucalipto1
sim1579,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,273,2001,2496,1,eucalipto1
sim1591,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,87,2002,1934,1,eucalipto1
sim1592,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,226,2002,1795,1,eucalipto1
sim1594,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,114,2002,2212,1,eucalipto1
sim1602,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,99,2002,2227,1,eucalipto1
sim1636,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,200,2001,2569,1,eucalipto1
