Ano;DOY;hhmm;resto_h;NEE;LE;H;Rg;PAR;Rn;  G;Rain;Tar;UR;Patm;Vh;Dir
2006;79;6.5;21600;6.89785;-1.0665;-8.337;1.857;7.337;-15.193;-5.7895;0;20.64;90.2;93.037;1.363;54.735
2006;79;7.5;25200;-3.37315;87.2845;16.542;175.967;335.067;100.917;-2.9095;0;21.02;90.57;93.116;1.77;86.048
2006;79;8.5;28800;-17.6676;200.911;27.914;329.3;669.767;230.533;1.708;0;22.31;86.93;93.157;1.912;65.734
2006;79;9.5;32400;-27.6123;307.60425;46.097;495.333;1020.467;358.167;4.46575;0;23.45;80.92;93.191;2.425;48.245
2006;79;10.5;36000;-26.357;452.20425;64.165;689.9;1454.667;525.133;8.76375;0;24.76;76.34;93.194;2.314;43.279
2006;79;11.5;39600;-27.6986;425.4995;63.066;653.533;1388;499.033;10.4675;0;25.07;76.02;93.171;2.06;18.455
2006;79;12.5;43200;-34.5498;677.487;70.776;970.333;2117.667;762.533;14.27;0;26.44;69.21;93.098;2.046;33.348
2006;79;13.5;46800;-23.5465;414.76075;9.433;610.767;1321.433;470.6;46.40625;0;26.81;68.65;93.022;1.856;349.878
2006;79;14.5;50400;-25.339;483.5745;21.408;667.633;1454.8;519.3;14.3175;0;27.35;64.8;92.926;2.021;357.222
2006;79;15.5;54000;-21.3057;514.47875;-4.577;696.8;1487;520.133;10.23125;0.508;27.74;62.7;92.83;2.536;326.815
2006;79;16.5;57600;-9.06335;140.11875;-62.695;365.1;728.2;76.119;-1.30475;2.54;23.55;87.37;92.836;2.881;351.934
2006;79;17.5;61200;1.03435;47.291;-41.531;142.563;289.033;3.163;-2.597;0;23.83;83.13;92.817;2.849;32.189
2006;79;18.5;64800;5.7222;-5.011;-32.763;8.911;25.467;-42.887;-5.113;0;23.43;82.3;92.789;2.711;30.553
2006;79;19.5;68400;11.7;-12.31725;-30.124;-2.195;-0.074;-48.45;-6.00875;0;23.01;80.17;92.855;2.404;41.569
2006;79;20.5;72000;8.6741;-1.802;-37.691;-2.035;-0.082;-46.213;-6.72;0;22.43;83.19;92.938;2.861;23.847
2006;79;21.5;75600;6.15475;-3.521;-35.91;-2.256;-0.075;-45.45;-6.019;0;23.26;75.65;93;2.368;38.805
2006;79;22.5;79200;4.2009;-6.7145;-17.149;-1.557;-0.073;-29.673;-5.8095;0;23.03;76;93.052;2.37;38.075
2006;79;23.5;82800;6.8722;13.06725;-38.292;-1.816;-0.075;-30.55;-5.32525;0;22.27;81.9;93.049;2.751;34.203
2006;80;0.5;0;8.8845;5.47925;-9.503;-0.88;-0.076;-9.429;-5.40525;0;21.62;88.33;93.046;1.981;281.928
2006;80;1.5;3600;7.6295;1.734;-7.734;-0.792;-0.069;-10.87;-4.87;0.508;20.93;94.73;93.044;1.496;135.794
2006;80;2.5;7200;8.2993;1.702;-1.327;-0.104;-0.065;-5.731;-6.106;4.064;20.49;98.63;93.053;2.396;153.733
2006;80;3.5;10800;4.9666;-22.8325;24.903;-0.117;-0.068;-6.122;-8.1925;4.572;20.1;99.07;93.035;2.551;138.84
2006;80;4.5;14400;7.9239;20.72775;-22.201;-0.198;-0.069;-8.486;-7.01275;1.27;19.95;99.23;93.016;3.411;75.528
2006;80;5.5;18000;7.4415;15.312;-24.619;-0.325;-0.069;-15.927;-6.62;0.254;19.82;98.47;93.128;2.117;257.432
2006;80;6.5;21600;3.6178;8.7305;-12.514;1.175;2.191;-11.047;-7.2635;4.064;19.73;98.8;93.167;2.078;302.067
2006;80;7.5;25200;-4.69913;-4.8425;11.006;17.507;37.67;-2.009;-8.1725;2.794;19.51;99.1;93.192;3.245;336.958
2006;80;8.5;28800;-14.71083;71.16725;-15.061;165.9;358.667;53.107;-2.99925;0;20.21;98.23;93.228;2.715;359.422
2006;80;9.5;32400;-22.80353;60.203;9.017;246.5;530.933;69.397;0.177;0;21.11;94.97;93.243;1.655;56.643
2006;80;10.5;36000;-25.5236;284.1575;83.059;522.6;1076.667;373.3;6.0835;0;22.56;89.97;93.27;1.147;84.821
2006;80;11.5;39600;-17.7383;280.31125;43.933;434.467;899.433;331.567;7.32275;0;23.66;85.03;93.287;1.191;316.927
2006;80;12.5;43200;-36.0331;371.392;96.693;630.3;1341.333;477.1;9.015;0;24.34;79.83;93.218;1.398;355.557
2006;80;13.5;46800;-26.5818;410.33925;45.41;657.8;1424.667;507.033;51.28375;0;25.52;74.64;93.081;1.532;280.604
2006;80;14.5;50400;-30.2799;557.6805;82.367;823.867;1806.333;659;18.9525;0;26.5;71.24;92.986;1.46;329.099
2006;80;15.5;54000;-7.6176;266.29625;55.415;443.433;940.1;328.6;6.88875;0;26.23;71.5;92.953;0.656;28.848
2006;80;16.5;57600;-2.3337;83.665;2.695;161.067;347.4;88.197;1.837;0;25.76;74.02;92.89;1.122;224.32
2006;80;17.5;61200;1.4615;76.848;-5.106;190.2;396.4;73.82;2.078;0;26.17;72.88;92.915;1.486;231.888
2006;80;18.5;64800;7.7742;-26.5135;0.214;1.827;12.81;-28.8;-2.5005;0;25.43;74.59;92.953;1.822;214.934
2006;80;19.5;68400;8.1385;-34.76225;0.429;-1.945;-0.07;-38.013;-3.67975;0;25.22;72.15;92.998;2.148;207.046
2006;80;20.5;72000;7.8916;-40.8545;-3.687;-2.71;-0.07;-48.42;-3.8785;0;24.69;75.63;93.044;2.451;166.596
2006;80;21.5;75600;6.23485;-35.86875;-6.381;-2.832;-0.073;-46.493;-4.24325;0;23.67;82.7;93.103;2.329;144.233
2006;80;22.5;79200;4.2009;-25.14325;-4.127;-1.1;-0.062;-33.953;-4.68275;0;23.42;81.84;93.15;2.356;137.715
2006;80;23.5;82800;7.1894;1.536;-26.369;-1.689;-0.067;-29.24;-4.407;0;22.96;82.37;93.153;2.662;180.518
2006;81;0.5;0;10.1574;5.2595;-30.998;-1.617;-0.07;-30.3;-4.5615;0;21.84;89.77;93.121;3.259;174.422
2006;81;1.5;3600;6.8244;9.29225;-26.783;-0.863;-0.062;-21.84;-4.34925;0;21.87;88.5;93.098;3.063;152.533
2006;81;2.5;7200;8.2993;4.432;-36.065;-1.604;-0.066;-36.183;-4.55;0;21.89;86.27;93.074;3.705;144.682
2006;81;3.5;10800;7.9504;-0.86525;-14.469;-1.208;-0.068;-19.997;-4.66275;0;21.35;89.93;93.061;2.664;134.738
2006;81;4.5;14400;10.4579;-1.0715;-20.65;-1.264;-0.067;-26.443;-4.7215;0;21.33;89.8;93.041;2.735;126.188
2006;81;5.5;18000;9.0515;-4.19225;-22.854;-1.435;-0.068;-32.737;-5.69075;0;21.14;89.83;93.07;2.531;118.647
2006;81;6.5;21600;3.6178;-3.5685;-33.555;4.339;13.432;-43.58;-6.4565;0;20.57;91.87;93.082;3.14;105.895
2006;81;7.5;25200;-3.8273;54.81675;-2.02;135.967;253.433;48.007;-4.78975;0;20.97;90.83;93.148;2.773;112.334
2006;81;8.5;28800;-15.7647;221.16125;33.581;392.4;759.933;254.4;-0.34225;0;22.5;86.4;93.216;2.946;98.437
2006;81;9.5;32400;-21.9682;406.2515;52.383;629.833;1297.333;466.033;7.3985;0;24.79;79.11;93.24;2.975;96.595
2006;81;10.5;36000;-23.0949;451.52575;51.508;679.333;1436.333;513;9.96625;0;25.54;75.4;93.245;2.904;75.525
2006;81;11.5;39600;-18.9611;322.40225;84.371;550.1;1190.1;418.567;11.79375;0;26.56;74.01;93.212;2.169;67.806
2006;81;12.5;43200;-26.6482;602.41875;60.272;855.067;1866.333;678.367;15.67625;0;27.24;70.61;93.134;1.673;111.939
2006;81;13.5;46800;-30.90127;48.816;46.485;189.533;398.6;99.993;4.692;0;24.43;82.37;93.046;3.627;92.452
2006;81;14.5;50400;-28.0795;70.60025;-25.561;138.8;289.1;41.453;-3.58625;0;22.22;84.27;93.014;2.065;63.029
2006;81;15.5;54000;-9.69325;197.37625;-8.821;286.067;605.267;191.3;2.74475;0;23.93;79.53;92.915;1.716;99.009
2006;81;16.5;57600;-5.5075;97.07975;-14.546;153.033;325.467;84.687;2.15325;0;23.9;87.47;92.934;2.571;90.35
2006;81;17.5;61200;1.4615;24.29875;-31.05;26.323;60.75;-8.692;-1.94075;0;22.81;88.33;92.938;2.307;128.956
2006;81;18.5;64800;7.7742;-36.634;-15.904;-0.316;2.348;-56.807;-4.269;0;22.55;86.73;92.983;2.829;152.003
2006;81;19.5;68400;8.1385;-15.283;-8.479;-1.364;-0.078;-28.237;-4.475;0;21.48;94.1;93.051;2.596;186.336
2006;81;20.5;72000;7.8916;6.518;-27.68;-0.448;-0.074;-27.52;-6.358;0;20.52;96.37;93.124;3.107;185.636
2006;81;21.5;75600;8.9094;7.9765;-19.504;-0.413;-0.072;-18.22;-6.6925;0;20.32;96.8;93.203;2.401;214.665
2006;81;22.5;79200;5.7878;7.749;-25.445;-0.964;-0.074;-24.433;-6.737;0;20.25;96.37;93.19;3.129;196.751
2006;81;23.5;82800;8.914;2.7955;-22.155;-1.053;-0.075;-25.767;-6.4075;0;20.13;97.47;93.168;2.953;171.374
2006;82;0.5;0;9.9053;-4.2875;-16.917;-0.894;-0.068;-27.533;-6.3285;0;19.97;98.33;93.131;3.055;166.828
2006;82;1.5;3600;8.4346;4.08775;-15.162;-0.54;-0.07;-17.38;-6.30575;0;19.8;98.67;93.129;2.934;157.616
2006;82;2.5;7200;8.2993;18.81025;-30.886;-1.829;-0.071;-18.543;-6.46725;0;20.42;90.97;93.113;2.779;164.186
2006;82;3.5;10800;9.9643;-7.34475;-6.336;-1.087;-0.069;-20.297;-6.61625;0;19.93;95.03;93.046;2.518;129.472
2006;82;4.5;14400;6.8464;8.2465;-23.582;-0.68;-0.066;-21.413;-6.0775;0;20.41;93;93.05;2.851;116.103
2006;82;5.5;18000;6.43305;-5.803;-15.586;-1.223;-0.066;-27.13;-5.741;0;20.25;94.8;93.056;2.776;105.177
2006;82;6.5;21600;3.6178;-1.94525;-28.855;5.371;13.813;-36.737;-5.93675;0;20.19;94.03;93.078;3.279;94.87
2006;82;7.5;25200;-7.3511;119.63975;-7.958;219.233;389.933;108.767;-2.91475;0;21.53;88.97;93.146;3.726;96.748
2006;82;8.5;28800;-10.6284;133.7155;-6.878;217.5;434;127.3;0.4625;0;22.58;86.1;93.225;3.527;90.48
2006;82;9.5;32400;-23.5591;404.3545;48.159;628.1;1281.333;459.633;7.1195;0;24.73;77.82;93.241;3.554;85.162
2006;82;10.5;36000;-25.7066;537.18725;64.406;796.167;1687.333;612.967;11.37375;0;25.86;74.28;93.217;2.751;69.346
2006;82;11.5;39600;-25.2166;637.836;40.644;902.4;1928;693.2;14.72;0;26.81;69.59;93.177;2.821;38.079
2006;82;12.5;43200;-9.3955;191.1625;-26.525;257.833;537.533;171.533;6.8955;0;26.44;70.2;93.101;2.457;45.414
2006;82;13.5;46800;-33.84313;221.83775;-17.674;307.6;664.033;221.1;16.93625;0.254;26.77;71.13;92.989;1.324;334.268
2006;82;14.5;50400;-27.1055;586.43675;-36.333;745.767;1597.4;565.2;15.09625;0;26.77;67.66;92.912;3.27;21.477
2006;82;15.5;54000;-7.6176;144.5775;-29.678;209.4;454.467;115.1;0.2005;0;23.84;81.63;92.867;2.88;334.149
2006;82;16.5;57600;0.8401;91.485;-65.15;60.9;144.367;25.653;-0.682;0;23.82;85.97;92.923;3.922;312.073
2006;82;17.5;61200;0.7992;4.21;-14.853;8.945;24.453;-15.987;-5.344;0;21.6;90.4;92.914;2.095;154.677
2006;82;18.5;64800;7.7742;-24.67675;-4.556;4.394;5.764;-35.053;-5.82025;0;21.93;86.6;92.845;2.317;180.536
2006;82;19.5;68400;8.1385;-27.3135;12.09;-1.797;-0.074;-21.59;-6.3665;0;21.11;93.1;92.88;1.907;266.114
2006;82;20.5;72000;7.8916;-11.6435;-10.117;-1.245;-0.066;-27.117;-5.3565;0;21.77;89.7;92.933;2.535;175.841
2006;82;21.5;75600;8.9094;-13.8195;-7.811;-1.807;-0.073;-26.373;-4.7425;0;21.22;94.03;93.026;2.1;104.1
2006;82;22.5;79200;5.7878;-1.887;-6.963;-0.099;-0.06;-13.14;-4.29;0;22.03;87.93;93.075;1.73;103.064
2006;82;23.5;82800;8.0517;-6.67375;-13.306;-1.372;-0.069;-24.41;-4.43025;0;21.16;94.23;93.042;2.505;89.593
2006;83;0.5;0;7.641;-9.4205;-20.999;-1.901;-0.071;-34.957;-4.5375;0;21.08;93.6;93.005;3.047;77.568
2006;83;1.5;3600;7.33073;-7.19525;-16.225;-1.071;-0.067;-28.18;-4.75975;0;21.27;92.1;92.956;2.66;80.663
2006;83;2.5;7200;11.76225;-12.47225;-27.948;-2.225;-0.076;-45.543;-5.12275;0;21.1;92.13;92.872;2.823;72.336
2006;83;3.5;10800;9.9643;-22.615;-17.524;-2.255;-0.075;-46.25;-6.111;0;20.5;94.93;92.849;2.327;74.971
2006;83;4.5;14400;8.65215;-20.186;-9.191;-1.877;-0.075;-35.637;-6.26;0;20.35;95.2;92.864;1.787;64.484
2006;83;5.5;18000;8.2505;-3.8265;-7.485;-0.264;-0.067;-16.94;-5.6285;0;21.2;90.3;92.904;1.602;50.779
2006;83;6.5;21600;3.6178;-1.84325;-12.989;4.076;9.897;-19.413;-4.58075;0;21.29;89.77;92.946;1.991;55.987
2006;83;7.5;25200;-2.92097;40.19175;-11.161;68.343;142.133;25.87;-3.16075;0;21.6;88.67;93.009;2.334;60.275
2006;83;8.5;28800;-7.3852;94.7235;-8.598;139.467;286.767;86.63;0.5045;0;22.39;87.07;93.076;1.742;64.489
2006;83;9.5;32400;-18.9127;384.30025;18.578;566.667;1161;409.2;6.32175;0;24.82;78.36;93.094;2.902;52.239
2006;83;10.5;36000;-17.2606;334.9915;-13.541;446.233;927.967;327.8;6.3495;0;24.95;76.67;93.108;2.876;36.232
2006;83;11.5;39600;-38.0169;644.50625;53.495;914.667;1961.667;712.3;14.29875;0;26.63;70.83;93.068;3.165;29.058
2006;83;12.5;43200;-13.6624;261.3605;-32.081;367.467;762.433;236.633;7.3535;0;26.05;75.71;93.019;2.242;334.62
2006;83;13.5;46800;-42.5755;529.94425;51.755;808.4;1739.333;617.533;35.83375;0;27.74;67.42;92.909;2.901;345.434
2006;83;14.5;50400;-28.6196;402.134;-45.184;506.133;1066.467;369.4;12.45;0;27.71;65.47;92.815;2.457;345.945
2006;83;15.5;54000;-11.7689;278.1935;-56.8;330.5;694.267;228.533;7.1395;0;28;63.81;92.742;3.25;341.7
2006;83;16.5;57600;-1.721;176.08475;-61.765;177.933;366.533;115.833;1.51325;0;26.04;70.08;92.728;3.315;26.216
2006;83;17.5;61200;0.7992;96.336;-43.809;100.437;213.967;51.207;-1.32;0;24.59;78.29;92.795;3.193;250.574
2006;83;18.5;64800;7.7742;99.8225;-104.036;0.762;4.266;-6.828;-2.6145;0.254;23.24;86.13;92.915;1.929;43.549
2006;83;19.5;68400;8.1385;39.32075;-54.472;0.019;-0.081;-24.12;-8.96875;2.54;20.31;96.1;93.04;4.791;22.837
2006;83;20.5;72000;7.8916;-28.787;19.214;-0.002;-0.069;-19.203;-9.63;0.762;19.69;94.5;93.037;1.682;175.701
2006;83;21.5;75600;8.9094;-3.919;-2.081;-0.343;-0.068;-15.3;-9.3;0.254;19.15;98.47;93.035;2.256;134.905
2006;83;22.5;79200;6.4884;-10.5535;-9.272;-0.257;-0.065;-28.593;-8.7675;0;19.62;95.97;93.04;2.852;126.522
2006;83;23.5;82800;8.43215;-8.33175;-17.944;-0.619;-0.072;-34.977;-8.70125;0;19.86;93.8;92.989;2.944;93.199
2006;84;0.5;0;6.4136;3.0855;-16.853;-0.56;-0.064;-21.85;-8.0825;0;19.47;98.03;92.961;3.144;82.347
2006;84;1.5;3600;6.7332;6.0225;-26.427;-0.889;-0.069;-27.837;-7.4325;0;19.58;97.63;92.963;2.853;68.314
2006;84;2.5;7200;11.37395;-1.402;-12.883;-0.378;-0.067;-21.53;-7.245;0;19.87;95;92.949;1.922;66.592
2006;84;3.5;10800;9.9643;-1.1145;-6.34;-0.443;-0.073;-14.997;-7.5425;0;19.38;98.37;92.943;2.614;312.586
2006;84;4.5;14400;5.8871;-4.42875;-6.928;-0.992;-0.074;-18.703;-7.34625;0;19.42;98.13;92.941;1.341;11.237
2006;84;5.5;18000;9.0515;-8.024;-1.564;-0.417;-0.065;-16.627;-7.039;0;19.21;98.93;92.94;2.072;109.615
2006;84;6.5;21600;4.03325;0.62325;-7.839;1.171;3.926;-13.723;-6.50725;0;19.48;97.9;93.015;1.802;99.606
2006;84;7.5;25200;-3.43163;19.4195;-4.744;54.863;118.233;9.446;-5.2295;0;19.63;98.13;93.078;2.621;82.698
2006;84;8.5;28800;-8.70118;74.7955;-12.907;170.567;364.767;60.387;-1.5015;0;20.67;95.97;93.119;2.207;66.383
2006;84;9.5;32400;-20.06538;198.208;-4.854;287.367;606.7;196.333;2.979;0;22.26;92.37;93.148;1.9;73.694
2006;84;10.5;36000;-34.5032;388.705;79.045;614.533;1297.333;479.5;11.75;0;24.73;82.34;93.144;2.025;46.753
2006;84;11.5;39600;-42.2869;425.82525;111.763;711.667;1536.667;550.767;13.17875;0;25.67;77.18;93.107;1.551;17.081
2006;84;12.5;43200;-44.3305;607.19025;64.309;870.6;1885.333;688.933;17.43375;0;26.61;72.03;93.02;2.422;11.793
2006;84;13.5;46800;-32.3721;458.77675;12.44;661.333;1421;502.133;30.91625;0;27.04;71.57;92.882;2.392;314.227
2006;84;14.5;50400;-22.417;572.24825;2.3;791.967;1709;595.267;20.71875;0;27.99;66.27;92.791;3.023;316.897
2006;84;15.5;54000;-18.2766;377.368;-45.716;495.4;1056.533;341.667;10.015;0;28.22;65.36;92.727;2.85;329.082
2006;84;16.5;57600;-7.81195;49.25575;-14.489;75.997;168.933;36.224;1.45725;0.762;25.92;77.47;92.773;4.488;302.895
2006;84;17.5;61200;0.7992;23.38125;-34.665;21.127;48.167;-17.78;-6.49625;0;21.37;94;92.82;3.219;278.891
2006;84;18.5;64800;7.7742;-9.36325;-3.526;1.605;4.888;-20.007;-7.11775;0;21.02;94.47;92.926;1.192;42.828
2006;84;19.5;68400;8.1385;-15.3765;-2.275;-0.52;-0.081;-24.53;-6.8785;0.254;21.14;93.6;92.981;1.654;10.422
2006;84;20.5;72000;7.8916;-20.47775;-3.146;-0.649;-0.074;-30.223;-6.59925;0;21.11;94.13;93.062;1.724;34.212
2006;84;21.5;75600;8.9094;-24.127;-6.815;-1.308;-0.081;-37.683;-6.741;0;21.04;94.2;93.122;2.023;23.237
2006;84;22.5;79200;7.189;-14.812;-7.022;-0.783;-0.077;-27.967;-6.133;0;21.07;94.73;93.096;1.718;18.23
2006;84;23.5;82800;7.9503;-32.91775;-0.484;-1.71;-0.078;-39.993;-6.59125;0;21.11;93.57;93.036;1.833;37.058
2006;85;0.5;0;7.94163;-8.70175;-18.161;-1.477;-0.083;-33.56;-6.69725;0;20.88;94.97;93.058;2.286;9.361
2006;85;1.5;3600;7.64737;-4.94175;-8.755;-0.843;-0.073;-19.303;-5.60625;0;20.74;97.4;93.029;1.838;1.342
2006;85;2.5;7200;15.2252;9.7905;-5.895;-0.196;-0.07;-2.297;-6.1925;0;19.91;98.6;92.983;1.978;196.177
2006;85;3.5;10800;7.6223;16.81125;-14.429;0.011;-0.064;-2.689;-5.07125;0;20.28;99.33;92.954;1.856;185.976
2006;85;4.5;14400;4.5436;-8.05375;-13.161;-0.722;-0.073;-27.7;-6.48525;0;19.77;99.3;92.953;2.311;184.095
2006;85;5.5;18000;6.43305;-7.81375;-0.628;-0.335;-0.066;-14.583;-6.14125;0;19.73;99.43;92.942;2.536;157.362
2006;85;6.5;21600;5.4015;3.90275;-6.275;1.829;4.139;-8.566;-6.19375;0;19.63;99.57;92.994;2.066;177.643
2006;85;7.5;25200;2.4155;27.25625;-3.207;29.723;60.31;18.727;-5.32225;0;19.69;99.53;93.009;3.097;163.3
2006;85;8.5;28800;3.3939;56.99075;8.123;90.37;183.3;61.543;-3.57075;0;20.01;99.5;93.078;2.719;171.188
2006;85;9.5;32400;-20.9098;238.565;37.897;387.133;801.067;278.3;1.838;0;21.01;95.8;93.132;3.112;165.661
2006;85;10.5;36000;-32.9337;237.7645;74.763;434.167;881.2;317.033;4.5055;0;22.34;88.63;93.151;2.807;162.5
2006;85;11.5;39600;-15.8476;252.85075;5.154;362.633;744.133;262.2;4.19525;0;23.03;83.67;93.127;2.419;178.959
2006;85;12.5;43200;-29.38817;179.13925;4.966;284.6;608.1;188.707;4.60175;0;23.87;80.63;93.057;1.612;187.577
2006;85;13.5;46800;-34.98917;422.509;40.308;638.233;1353.333;476.367;13.55;0;24.61;76.26;92.975;2.445;213.602
2006;85;14.5;50400;-27.7719;319.64125;21.433;485.667;1001.333;349.933;8.85875;0;24.54;76.69;92.902;3.036;203.791
2006;85;15.5;54000;-13.056;236.838;-21.88;325.533;675.833;218.033;3.075;0;23.78;79.86;92.855;3.409;207.318
2006;85;16.5;57600;-20.0971;273.67125;-21.646;388.667;784.767;255.233;3.20775;0;24.14;76.1;92.835;3.426;196.354
2006;85;17.5;61200;0.7992;92.313;-54.785;84.34;176.167;35.202;-2.326;0;23.07;79.32;92.87;3.128;194.047
2006;85;18.5;64800;7.7742;39.0515;-51.474;1.374;5.583;-17.133;-4.7105;0;22.39;81.43;92.922;3.104;193.977
2006;85;19.5;68400;8.1385;19.52925;-38.429;-1.359;-0.068;-24.337;-5.43725;0;21.83;81.7;92.967;3.099;186.05
2006;85;20.5;72000;7.8916;12.2625;-34.026;-1.436;-0.07;-27.983;-6.2195;0;21.61;79.78;93.03;4.577;172.869
2006;85;21.5;75600;8.9094;3.5285;-43.881;-2.272;-0.075;-47.597;-7.2445;0;20.79;83.17;93.08;4.716;176.365
2006;85;22.5;79200;7.189;6.9335;-37.631;-1.823;-0.07;-38.6;-7.9025;0;20.2;85.67;93.111;4.312;161.873
2006;85;23.5;82800;7.9503;2.08675;-30.751;-1.845;-0.071;-36.183;-7.51875;0;19.9;86.67;93.135;3.784;165.622
2006;86;0.5;0;9.7703;8.843;-43.563;-2.049;-0.077;-43.31;-8.59;0;19.32;88.43;93.115;3.901;168.782
2006;86;1.5;3600;7.1616;-5.75325;-32.673;-2.369;-0.076;-48.09;-9.66375;0;18.62;91.53;93.098;3.063;149.628
2006;86;2.5;7200;7.5227;-0.3565;-37.054;-2.201;-0.074;-47.363;-9.9525;0;18.24;92.37;93.081;3.596;157.692
2006;86;3.5;10800;5.3453;-2.31125;-30.305;-2.057;-0.074;-42.97;-10.35375;0;18.06;91;93.055;3.096;155.518
2006;86;4.5;14400;4.9278;-7.30925;-29.015;-2.13;-0.073;-47.053;-10.72875;0;17.72;92.47;93.063;3.519;151.562
2006;86;5.5;18000;9.0515;12.398;-28.623;-1.078;-0.067;-26.05;-9.825;0;17.71;93.2;93.112;3.388;157.527
2006;86;6.5;21600;4.4487;9.71;-29.057;2.257;7.149;-28.767;-9.42;0;18.05;92;93.141;3.684;145.156
2006;86;7.5;25200;-5.3593;79.2385;-6.673;125.733;251.767;66.27;-6.2955;0;18.76;89.63;93.201;2.511;140.164
2006;86;8.5;28800;-20.185;171.2175;11.934;295.2;587.833;181.467;-1.6845;0;20.49;85.7;93.239;2.32;134
2006;86;9.5;32400;-16.8799;284.57675;34.464;465;949;321.9;2.85925;0;22.05;83;93.281;2.694;118.341
2006;86;10.5;36000;-29.4207;447.58925;17.054;636.6;1324;470.767;6.12375;0;23.25;75.73;93.291;4.04;108.653
2006;86;11.5;39600;-27.0367;630.44425;84.79;948.333;2019.667;727.133;11.89875;0;24.5;71.4;93.293;3.606;118.433
2006;86;12.5;43200;-30.1716;666.70825;49.666;948;2053.333;728.033;11.65875;0;25.31;67.67;93.224;3.899;120.808
2006;86;13.5;46800;-30.0199;505.21;49.712;772.133;1660.667;590.967;36.045;0;25.93;65.9;93.154;3.107;102.385
2006;86;14.5;50400;-29.8159;612.71825;31.146;836.667;1801;660.733;16.86875;0;26.75;62.83;93.071;2.389;121.793
2006;86;15.5;54000;-21.6836;392.34125;-0.045;562.667;1199.667;399.567;7.27075;0;26.81;64.44;92.992;2.244;146.705
2006;86;16.5;57600;-10.2698;240.2625;-21.161;378.567;775.4;223.167;4.0655;0;26.77;64.22;92.937;2.419;155.654
2006;86;17.5;61200;0.7992;47.10475;-5.384;145.267;304.667;41.365;-0.35575;0;26.53;62.59;92.937;2.196;153.374
2006;86;18.5;64800;7.7742;-38.93025;-1.983;1.825;14.023;-43.983;-3.06975;0;25.77;66.32;92.968;2.116;117.907
2006;86;19.5;68400;8.1385;-26.56925;-12.042;-2.383;-0.072;-43.153;-4.54175;0;24.32;71.27;93.034;2.402;96.396
2006;86;20.5;72000;7.8916;-20.5565;-6.512;-1.684;-0.068;-31.29;-4.2215;0;23.95;72.77;93.108;2.321;112.197
2006;86;21.5;75600;8.9094;-38.58075;-7.304;-2.712;-0.075;-51.14;-5.25525;0;23.5;73.36;93.182;2.287;96.37
2006;86;22.5;79200;7.189;-38.281;-7.365;-2.874;-0.069;-51.707;-6.061;0;22.76;76.3;93.214;2.166;135.865
2006;86;23.5;82800;7.9503;-31.6415;-11.365;-2.781;-0.069;-49.047;-6.0405;0;22.37;78.06;93.219;2.513;134.826
2006;87;0.5;0;9.7703;-5.638;-27.648;-1.863;-0.069;-39.957;-6.671;0;21.58;81.93;93.196;2.548;105.049
2006;87;1.5;3600;9.0473;-5.6375;-38.004;-2.599;-0.074;-49.943;-6.3015;0;20.94;83.53;93.159;2.901;82.373
2006;87;2.5;7200;6.0563;3.41175;-50.289;-2.487;-0.075;-53.213;-6.33575;0;20.69;82.7;93.11;3.287;83.649
2006;87;3.5;10800;7.5573;3.2775;-49.207;-2.564;-0.077;-52.767;-6.8375;0;20.23;83.17;93.093;3.431;98.837
2006;87;4.5;14400;4.1594;0.92375;-42.083;-2.156;-0.074;-48.973;-7.81375;0;19.86;82;93.11;3.421;94.996
2006;87;5.5;18000;3.8146;2.178;-45.215;-2.346;-0.074;-51.297;-8.26;0;19.47;81.87;93.126;4.082;94.382
2006;87;6.5;21600;6.3543;21.3635;-55.923;3.642;9.932;-42.477;-7.9175;0;19.55;81.33;93.144;4.282;94.366
2006;87;7.5;25200;-2.6536;107.43325;-43.71;153.533;282.7;56.627;-7.09625;0;19.84;81.4;93.183;4.117;91.246
2006;87;8.5;28800;-21.4567;240.9845;26.637;417.7;788.533;264.467;-3.1545;0;21.28;77.89;93.226;4.016;96.083
2006;87;9.5;32400;-27.6417;367.5525;72.596;604.067;1230.333;442.433;2.2845;0;22.66;74.78;93.232;3.331;100.243
2006;87;10.5;36000;-25.9107;525.2925;65.201;784.8;1655;597.167;6.6735;0;24.21;71.42;93.2;2.865;99.361
2006;87;11.5;39600;-28.2259;607.10575;77.288;893;1920;696.2;11.80625;0;25.57;68.08;93.152;2.568;93.9
2006;87;12.5;43200;-28.68225;682.82175;35.805;923.333;2030.667;730.733;12.10625;0;26.7;61.14;93.102;1.47;42.574
2006;87;13.5;46800;-25.36805;457.975;-17.872;595.1;1306.333;459.133;19.03;0;26.93;61.57;92.997;1.054;6.536
2006;87;14.5;50400;-32.07963;499.49475;-11.828;662.9;1438.333;500.433;12.76625;0;27.82;56.39;92.886;1.384;70.879
2006;87;15.5;54000;-17.3698;381.873;-6.321;538.6;1147.333;382.267;6.715;0;28;56.15;92.797;1.078;93.063
2006;87;16.5;57600;-16.14443;159.7995;-9.838;256.733;555.9;154.227;4.2655;0;27.54;62.46;92.723;1.649;191.352
2006;87;17.5;61200;0.7992;32.355;-4.775;97.303;208.733;27.54;-0.04;0;26.74;62.38;92.684;1.992;150.453
