SID,BIOMA,ORDEM,TEXTURA,LAT,LON,SLDR,SLRO,SLB,SLLL,SDUL,SSAT,SRGF,SSKS,SBDM,SLOC,SLCL,SLSI,SLCF,BEXP,Bperm
CECAMBFAS2,CERRADO,CAMBISSOLO,Fraco Argilo-Siltosa,-13.10301667,-45.39856667,0.8,84,7,0.230856733,0.400653045,0.498528503,1,1.5,1.021355699,2.277526882,34.9827957,52.16344086,5.913978495,,
CECAMBFAS2,CERRADO,CAMBISSOLO,Fraco Argilo-Siltosa,-13.10301667,-45.39856667,0.8,84,14,0.232206161,0.396626947,0.493228521,0.833333333,1.5,1.023764301,2.084139785,35.95053763,51.80322581,5.586021505,,
CECAMBFAS2,CERRADO,CAMBISSOLO,Fraco Argilo-Siltosa,-13.10301667,-45.39856667,0.8,84,21,0.231524704,0.388799203,0.482549254,0.833333333,1.5,1.035512119,1.725842527,36.18087674,51.19987083,5.579347624,,
CECAMBFAS2,CERRADO,CAMBISSOLO,Fraco Argilo-Siltosa,-13.10301667,-45.39856667,0.8,84,28,0.229869054,0.386632502,0.479195114,0.320457449,0.1,1.050670933,1.488689987,36.07513965,51.76479891,5.373750175,,
CECAMBFAS2,CERRADO,CAMBISSOLO,Fraco Argilo-Siltosa,-13.10301667,-45.39856667,0.8,84,42,0.227763617,0.383323669,0.47411722,0.166666667,0.1,1.071133994,1.161993437,35.93588884,52.42832007,5.162128194,,
CECAMBFAS2,CERRADO,CAMBISSOLO,Fraco Argilo-Siltosa,-13.10301667,-45.39856667,0.8,84,56,0.227927579,0.376832968,0.463456242,0.2,0.1,1.107840152,0.65415132,36.90897361,52.93747801,5.664868035,,
CECAMBFAS2,CERRADO,CAMBISSOLO,Fraco Argilo-Siltosa,-13.10301667,-45.39856667,0.8,84,70,0.225300371,0.377067053,0.463444386,0.166902752,0.1,1.122046745,0.428323754,36.88152493,54.31460411,5.047624633,,
CECAMBFAS2,CERRADO,CAMBISSOLO,Fraco Argilo-Siltosa,-13.10301667,-45.39856667,0.8,84,126,0.225300371,0.377067053,0.463444386,0.166902752,0.1,1.122046745,0.428323754,36.88152493,54.31460411,5.047624633,,
CECAMBAGS2,CERRADO,CAMBISSOLO,Argilo-Siltosa,-15.13991667,-45.9416,0.8,84,2,0.253287788,0.38467319,0.473399621,1,1.5,1.018825,2.075,42.25,45.25,7.5,,
CECAMBAGS2,CERRADO,CAMBISSOLO,Argilo-Siltosa,-15.13991667,-45.9416,0.8,84,7,0.253287788,0.38467319,0.473399621,1,1.5,1.018825,2.075,42.25,45.25,7.5,,
CECAMBAGS2,CERRADO,CAMBISSOLO,Argilo-Siltosa,-15.13991667,-45.9416,0.8,84,14,0.253602804,0.382569915,0.469730807,1,1.5,1.024110387,1.912233774,42.4527529,45.08709495,7.498328037,,
CECAMBAGS2,CERRADO,CAMBISSOLO,Argilo-Siltosa,-15.13991667,-45.9416,0.8,84,21,0.254398005,0.376934984,0.460546256,1,1.5,1.04354516,1.557769423,42.99249289,44.43846553,7.623324692,,
CECAMBAGS2,CERRADO,CAMBISSOLO,Argilo-Siltosa,-15.13991667,-45.9416,0.8,84,29,0.257741325,0.37484249,0.45595803,0.6,1.5,1.05226659,1.291507842,44.27418392,43.93532975,7.093332024,,
CECAMBAGS2,CERRADO,CAMBISSOLO,Argilo-Siltosa,-15.13991667,-45.9416,0.8,84,43,0.260381159,0.372883577,0.452119305,0.583333333,1.5,1.05762477,1.091334708,45.41750121,43.47195752,6.683748027,,
CECAMBAGS2,CERRADO,CAMBISSOLO,Argilo-Siltosa,-15.13991667,-45.9416,0.8,84,58,0.260812403,0.371982384,0.450158434,0.556484285,1.5,1.070352284,0.728583101,46.19792789,44.37300366,5.433451554,,
CECAMBAGS2,CERRADO,CAMBISSOLO,Argilo-Siltosa,-15.13991667,-45.9416,0.8,84,73,0.266029223,0.371612063,0.448235766,0.420207184,1.5,1.072375903,0.504627688,48.36009628,43.94237028,4.164053484,,
CECAMBAGS2,CERRADO,CAMBISSOLO,Argilo-Siltosa,-15.13991667,-45.9416,0.8,84,133,0.266029223,0.371612063,0.448235766,0.420207184,1.5,1.072375903,0.504627688,48.36009628,43.94237028,4.164053484,,
CECAMBMAG2,CERRADO,CAMBISSOLO,Argilosa,-15.0993,-46.87795152,0.8,84,3,0.258548869,0.354758154,0.424738366,1,1.5,1.02967697,1.853030303,44.73333333,30.54848485,12.08181818,,
CECAMBMAG2,CERRADO,CAMBISSOLO,Argilosa,-15.0993,-46.87795152,0.8,84,10,0.263671284,0.354147045,0.421098672,1,1.5,1.031818788,1.588181818,46.54848485,30.03636364,11.67878788,,
CECAMBMAG2,CERRADO,CAMBISSOLO,Argilosa,-15.0993,-46.87795152,0.8,84,20,0.265140913,0.351510466,0.416068335,1,1.5,1.03600754,1.298077883,47.38422124,29.56737785,11.52089811,,
CECAMBMAG2,CERRADO,CAMBISSOLO,Argilosa,-15.0993,-46.87795152,0.8,84,30,0.269050857,0.350564454,0.412727483,0.6,1.5,1.042323489,1.050648376,48.94728879,28.92907242,10.94489625,,
CECAMBMAG2,CERRADO,CAMBISSOLO,Argilosa,-15.0993,-46.87795152,0.8,84,40,0.272219915,0.351623764,0.412781256,0.6,1.5,1.043640154,0.908970641,50.02771678,28.91881993,10.29337535,,
CECAMBMAG2,CERRADO,CAMBISSOLO,Argilosa,-15.0993,-46.87795152,0.8,84,61,0.276043294,0.351960471,0.4112007,0.6,1.5,1.044723544,0.716421168,51.42144409,28.39470187,9.652184925,,
CECAMBMAG2,CERRADO,CAMBISSOLO,Argilosa,-15.0993,-46.87795152,0.8,84,81,0.274920627,0.348907889,0.406347314,0.557386528,1.5,1.052868626,0.549285172,51.1985844,28.13785185,10.07735304,,
CECAMBMAG2,CERRADO,CAMBISSOLO,Argilosa,-15.0993,-46.87795152,0.8,84,102,0.272600021,0.349740819,0.408715333,0.462520525,1.5,1.063333613,0.477877167,50.52645757,29.23994353,9.390383089,,
CECAMBMAG2,CERRADO,CAMBISSOLO,Argilosa,-15.0993,-46.87795152,0.8,84,186,0.272600021,0.349740819,0.408715333,0.462520525,1.5,1.063333613,0.477877167,50.52645757,29.23994353,9.390383089,,
CECAMBFRN2,CERRADO,CAMBISSOLO,Franco,-15.16311,-50.010815,0.8,84,3,0.16719613,0.294459453,0.389087531,1,1.5,1.152788,1.5975,20.415,35.545,13.235,,
CECAMBFRN2,CERRADO,CAMBISSOLO,Franco,-15.16311,-50.010815,0.8,84,10,0.169295279,0.29558998,0.388919453,1,1.5,1.157170529,1.541323529,20.78794118,35.50676471,13.23235294,,
CECAMBFRN2,CERRADO,CAMBISSOLO,Franco,-15.16311,-50.010815,0.8,84,20,0.165366427,0.284797746,0.371945644,1,1.5,1.167126269,1.353771916,22.00577464,35.76547315,12.7669157,,
CECAMBFRN2,CERRADO,CAMBISSOLO,Franco,-15.16311,-50.010815,0.8,84,31,0.170674942,0.293123478,0.378298488,0.6,1.5,1.171171894,1.096972528,22.97396633,37.46452472,11.41997016,,
CECAMBFRN2,CERRADO,CAMBISSOLO,Franco,-15.16311,-50.010815,0.8,84,41,0.170338926,0.288394999,0.370484944,0.6,1.5,1.186419202,0.771227238,23.12451092,37.06599685,11.50412847,,
CECAMBFRN2,CERRADO,CAMBISSOLO,Franco,-15.16311,-50.010815,0.8,84,62,0.17542607,0.290856492,0.370984779,0.6,1.5,1.19601706,0.585233349,23.891359,36.7353646,11.25436691,,
CECAMBFRN2,CERRADO,CAMBISSOLO,Franco,-15.16311,-50.010815,0.8,84,83,0.177351838,0.293761498,0.377919784,0.432572212,1.5,1.198278785,0.45271164,23.24773545,36.13031217,11.05695767,,
CECAMBFRN2,CERRADO,CAMBISSOLO,Franco,-15.16311,-50.010815,0.8,84,104,0.173659468,0.301050608,0.391200608,0.424111483,1.5,1.205269178,0.353956349,22.62660317,39.45519048,7.774047619,,
CECAMBFRN2,CERRADO,CAMBISSOLO,Franco,-15.16311,-50.010815,0.8,84,188,0.173659468,0.301050608,0.391200608,0.424111483,1.5,1.205269178,0.353956349,22.62660317,39.45519048,7.774047619,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,3,0.078368368,0.13315405,0.205741313,1,5,1.262222381,1.140238095,8.730952381,11.04761905,33.39404762,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,11,0.084287435,0.139842217,0.21152514,1,5,1.262324954,1.011520951,9.92409445,11.5555532,32.1199802,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,23,0.088544507,0.144701392,0.21506268,0.995534908,5,1.262033152,0.948923317,10.78810104,11.78914505,31.5795913,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,34,0.096016421,0.151669842,0.219384017,0.8,3.5,1.265188341,0.762477501,12.44214757,11.88036901,30.57685225,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,46,0.104164425,0.160295125,0.225645399,0.8,3.5,1.263637809,0.648659438,14.18605575,12.0701849,29.7158303,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,69,0.114511366,0.171485306,0.233974623,0.8,3.5,1.262630015,0.499696516,16.38877486,12.32741109,28.45705148,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,92,0.124506863,0.181504482,0.240689394,0.517759444,3.5,1.2631749,0.329964919,18.91489569,12.10216531,27.29330258,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,115,0.12662505,0.184279504,0.243627963,0.269474182,3.5,1.265438624,0.320189044,19.10733169,12.32444637,26.97592307,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,207,0.12662505,0.184279504,0.243627963,0.269474182,3.5,1.265438624,0.320189044,19.10733169,12.32444637,26.97592307,,
CEARGIFAR2,CERRADO,ARGISSOLO,Franco Arenosa,-14.95280357,-50.74935238,0.6,76,391,0.12662505,0.184279504,0.243627963,0.269474182,3.5,1.265438624,0.320189044,19.10733169,12.32444637,26.97592307,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,3,0.179041462,0.308267488,0.397995482,1,5,1.098695172,2.314137931,22.45862069,33.92413793,16.56551724,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,9,0.1832383,0.307821902,0.395337689,1,5,1.097984038,2.255220987,23.52174722,33.09918872,16.66221606,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,19,0.18795765,0.308389308,0.39288741,1,5,1.104787929,1.973539628,24.93310319,32.74665907,15.81071626,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,28,0.205943284,0.316514606,0.392821467,0.8,3.5,1.114567286,1.317822517,29.77958206,32.28328054,13.96144209,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,38,0.218683038,0.325329481,0.397484835,0.8,3.5,1.109331896,1.133558183,32.92660863,32.1316092,13.03216882,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,57,0.225200933,0.324709127,0.393146233,0.8,3.5,1.109899762,0.996568587,34.98618446,30.45916616,13.02679384,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,76,0.241795839,0.330491843,0.392160944,0.700997102,3.5,1.105573149,0.686947153,39.65101031,28.33816976,11.40550435,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,95,0.244704295,0.329050253,0.388695174,0.417163701,3.5,1.110828508,0.420224757,40.98248141,28.40421366,11.47005068,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,171,0.244704295,0.329050253,0.388695174,0.417163701,3.5,1.110828508,0.420224757,40.98248141,28.40421366,11.47005068,,
CEARGIFAG2,CERRADO,ARGISSOLO,Franco Argilosa,-12.91744138,-49.03857241,0.6,76,323,0.244704295,0.329050253,0.388695174,0.417163701,3.5,1.110828508,0.420224757,40.98248141,28.40421366,11.47005068,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,3,0.11360739,0.177484621,0.247266463,1,5,1.212565385,1.482403846,14.50961538,13.57596154,30.34711538,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,11,0.121302094,0.185248574,0.253409798,1,5,1.207397242,1.379924187,16.30975868,13.69431746,29.21686987,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,23,0.132611404,0.196753701,0.262621942,0.993989299,5,1.204397113,1.223503977,18.90017578,13.75036096,27.60723756,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,34,0.145081008,0.208538663,0.269940194,0.8,3.5,1.202464371,0.99390281,22.00357362,13.59028798,26.86209933,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,46,0.156605063,0.219459749,0.278419399,0.8,3.5,1.198156586,0.812726374,24.88403763,13.55478261,25.49074156,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,69,0.16761782,0.229508407,0.28559832,0.8,3.5,1.197427788,0.565379171,27.69111808,13.39990862,24.10095172,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,92,0.176917562,0.23770422,0.291511209,0.502922535,3.5,1.192419951,0.380841665,30.20649624,13.18046836,23.24988747,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,116,0.170758335,0.232209597,0.286648616,0.351737345,3.5,1.207800627,0.294050638,28.72603695,13.66314295,23.43033124,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,212,0.170758335,0.232209597,0.286648616,0.351737345,3.5,1.207800627,0.294050638,28.72603695,13.66314295,23.43033124,,
CEARGIFAA2,CERRADO,ARGISSOLO,Fraco Argilo-Arenosa,-14.15194712,-49.53023173,0.6,76,404,0.170758335,0.232209597,0.286648616,0.351737345,3.5,1.207800627,0.294050638,28.72603695,13.66314295,23.43033124,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,3,0.240197344,0.338897332,0.41089245,1,5,1.017216552,2.292931034,39.85,27.78793103,15.26724138,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,10,0.243909996,0.340057301,0.410793523,1,5,1.018029623,2.143056972,41.1867259,27.7420884,14.6767028,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,21,0.254363578,0.344404649,0.41225624,1,5,1.012924012,1.90068149,45.55609838,26.0136365,13.20948642,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,31,0.261010126,0.344688412,0.409539899,0.8,3.5,1.013759108,1.60650746,48.76600059,24.55269998,12.34601184,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,42,0.269379167,0.345579228,0.406872369,0.8,3.5,1.013337343,1.312012543,52.5616603,22.68917937,11.3542472,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,63,0.276663922,0.346846987,0.404963657,0.8,3.5,1.014687582,1.005735842,55.88542172,21.25632602,10.46831142,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,84,0.278744783,0.343756982,0.398775351,0.578722591,3.5,1.019222452,0.738549271,57.55566137,19.65653418,10.58456563,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,105,0.278035468,0.342174417,0.395189217,0.44674803,3.5,1.030159643,0.547658419,56.13483205,19.72397779,10.61750206,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,189,0.278035468,0.342174417,0.395189217,0.44674803,3.5,1.030159643,0.547658419,56.13483205,19.72397779,10.61750206,,
CEARGIMAG2,CERRADO,ARGISSOLO,Argilosa,-16.18364138,-49.24422931,0.6,76,357,0.278035468,0.342174417,0.395189217,0.44674803,3.5,1.030159643,0.547658419,56.13483205,19.72397779,10.61750206,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,3,0.138186194,0.271288707,0.370350136,1,5,1.167347143,2.475714286,13.52142857,33.71428571,18.29285714,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,10,0.1612733,0.297208261,0.392652373,1,5,1.164199278,1.865263697,17.75112647,36.52409114,14.04743984,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,21,0.163901428,0.297161751,0.390856477,0.8,3.5,1.168252668,1.727692451,18.44368554,36.2004622,13.88411373,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,31,0.179788416,0.308834102,0.393096674,0.8,3.5,1.169201512,1.430519201,21.43298771,35.97431836,13.36325845,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,42,0.1833473,0.308362299,0.389701681,0.8,3.5,1.174993072,1.269668045,22.24020311,35.34715904,13.41599462,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,63,0.182555813,0.303700186,0.384194769,0.8,3.5,1.187184275,1.033587814,22.36036095,34.87348589,13.25286394,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,84,0.177541611,0.289036168,0.367410232,0.8,3.5,1.220052095,0.627347619,21.79454221,33.57131602,15.62036255,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,105,0.180275396,0.289534478,0.3658964,0.325722211,3.5,1.22404103,0.492333333,22.22636364,33.1480303,15.3169697,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,189,0.180275396,0.289534478,0.3658964,0.325722211,3.5,1.22404103,0.492333333,22.22636364,33.1480303,15.3169697,,
CEARGIFRN2,CERRADO,ARGISSOLO,Franco,-12.49491429,-49.25882857,0.6,76,357,0.180275396,0.289534478,0.3658964,0.325722211,3.5,1.22404103,0.492333333,22.22636364,33.1480303,15.3169697,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,3,0.167516904,0.245736615,0.312308583,1,5,1.140004,1.903,23.52,17.45,25.04,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,11,0.174369783,0.251621765,0.316842558,1,5,1.137562364,1.784621212,25.40878788,17.11393939,24.11212121,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,22,0.187694429,0.260948522,0.322916632,1,5,1.13582936,1.450672968,29.41196013,16.29348319,22.19942167,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,33,0.197809791,0.268931356,0.328609224,0.8,3.5,1.127566541,1.270945727,32.40587519,15.77669273,21.18645196,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,44,0.206836725,0.276516361,0.334623704,0.8,3.5,1.120423404,1.133886249,35.07744317,15.51309371,20.17083736,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,67,0.223077464,0.288930179,0.343030047,0.8,3.5,1.108021536,0.833588747,39.96005331,14.44776534,18.4667089,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,89,0.227842914,0.293292314,0.346132815,0.673964557,3.5,1.0968769,0.727946015,41.00023659,13.88536949,17.70753357,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,112,0.236417406,0.299040373,0.349040373,0.418879293,3.5,1.099323333,0.393333333,43.45,12.7,15.63333333,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,204,0.236417406,0.299040373,0.349040373,0.418879293,3.5,1.099323333,0.393333333,43.45,12.7,15.63333333,,
CEARGIAGA2,CERRADO,ARGISSOLO,Argilo-Arenosa,-12.40998,-47.28454,0.6,76,388,0.236417406,0.299040373,0.349040373,0.418879293,3.5,1.099323333,0.393333333,43.45,12.7,15.63333333,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,2,0.128167619,0.340123186,0.465357602,1,5,1.198475,1.3825,13,53.75,5.5,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,6,0.128515506,0.34036128,0.46544776,1,5,1.198313929,1.380894161,13.05839416,53.75486618,5.48540146,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,12,0.131394644,0.34190942,0.465700721,1,5,1.196520243,1.362198297,13.5336983,53.74586375,5.412408759,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,19,0.138497165,0.343491424,0.463460034,1,5,1.19511816,1.23421913,14.83578163,53.69378041,5.412408759,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,25,0.150997082,0.347886914,0.460883731,0.8,3.5,1.1986871,0.901082078,17.34078369,54.21511459,4.8073444,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,38,0.159304751,0.352280638,0.461105914,0.8,3.5,1.195906053,0.737731987,18.83577231,54.52226866,4.217064987,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,51,0.165423853,0.352405672,0.456410751,0.666666667,3.5,1.206634793,0.328856448,20.10218978,54.50851582,2.807785888,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,63,0.165527236,0.349712789,0.452074478,0.8,3.5,1.231686496,0.289744526,19.55474453,53.87956204,3.861313869,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,111,0.165527236,0.349712789,0.452074478,0.8,3.5,1.231686496,0.289744526,19.55474453,53.87956204,3.861313869,,
CEARGIFSL2,CERRADO,ARGISSOLO,Franco Siltosa,-9.058325,-45.795825,0.6,76,207,0.165527236,0.349712789,0.452074478,0.8,3.5,1.231686496,0.289744526,19.55474453,53.87956204,3.861313869,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,3,0.215618875,0.416574774,0.516129355,1,5,1.073683333,1.961666667,28,57.33333333,3.5,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,10,0.215827489,0.416249686,0.515604514,1,5,1.07467848,1.914295051,28.21406162,57.44666667,3.390196078,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,20,0.216754759,0.412734205,0.510590932,1,5,1.07820653,1.776857819,28.74538687,56.91924394,3.558469704,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,30,0.219458711,0.406025827,0.500962201,0.8,3.5,1.084848309,1.485395879,30.2976806,56.02561404,3.656475748,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,40,0.221554357,0.392300291,0.48334194,0.8,3.5,1.096435508,1.124703782,32.30822829,53.98809524,4.129481793,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,61,0.224672891,0.384575411,0.472010913,0.8,3.5,1.103550378,0.811022778,33.84262126,52.72681704,4.46399086,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,81,0.225138053,0.367146196,0.447976032,0.689108349,3.5,1.125794118,0.415294118,34.35294118,49.4,6.741176471,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,102,0.220054955,0.371191147,0.453385891,0.25,3.5,1.129175,0.2975,32.75,51,5.25,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,186,0.220054955,0.371191147,0.453385891,0.25,3.5,1.129175,0.2975,32.75,51,5.25,,
CEARGIFAS2,CERRADO,ARGISSOLO,Fraco Argilo-Siltosa,-12.03331667,-47.09168333,0.6,76,354,0.220054955,0.371191147,0.453385891,0.25,3.5,1.129175,0.2975,32.75,51,5.25,,
CEARGIAGS2,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,76,3,0.234137905,0.40547382,0.506435869,1,5,0.998233333,2.605,35.33333333,51.16666667,4.666666667,,
CEARGIAGS2,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,76,10,0.234292387,0.405180932,0.505972509,1,5,0.998623389,2.588938889,35.39888889,51.1175,4.661203704,,
CEARGIAGS2,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,76,21,0.237468357,0.402773647,0.501416969,1,5,1.002451628,2.401634436,36.62272169,50.47741148,4.450450891,,
CEARGIAGS2,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,76,32,0.242549882,0.399580629,0.495079046,0.8,5,1.00658404,2.148412936,38.52036272,49.44062152,4.151777143,,
CEARGIAGS2,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,76,43,0.247631408,0.396387612,0.488741124,0.666666667,3.5,1.010716452,1.895191437,40.41800375,48.40383157,3.853103394,,
CEARGIAGS2,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,76,65,0.26270821,0.385187931,0.468195312,0.666666667,3.5,1.02461148,1.169307906,46.02856787,44.75633895,3.283725251,,
CEARGIAGS2,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,76,87,0.278057008,0.378589143,0.453711281,0.54067035,3.5,1.030060399,0.640543071,51.46791941,41.49770115,2.683856386,,
CEARGIAGS2,CERRADO,ARGISSOLO,Argilo-Siltosa,-13.475,-47.00278333,0.6,76,109,0.286693415,0.375426875,0.446490347,0.04,3.5,1.03402,0.362,54.6,39.4,2.2,,
